,Paris_Centre,PARIS_1er_Les_Halles,Place_Victor_Basch,Boulevard_Péripherique_Auteuil,Autoroute_A1_-_Saint-Denis,AUBERVILLIERS,OBJECTID
,PA04C,PA01H,BASCH,AUT,A1,AUB,0
,Monoxyde de carbone,Monoxyde de carbone,Monoxyde de carbone,Monoxyde de carbone,Monoxyde de carbone,Monoxyde de carbone,1
,CO,CO,CO,CO,CO,CO,2
,mg/m3,mg/m3,mg/m3,mg/m3,mg/m3,mg/m3,3
2019-04-05 01:00:00Z,0.196000,,,0.226000,0.227000,0.233000,2260
2019-04-05 02:00:00Z,0.201000,,,0.213000,0.236000,0.218000,2261
2019-04-05 03:00:00Z,0.209000,,,0.232000,0.250000,0.220000,2262
2019-04-05 04:00:00Z,0.194000,,,0.243000,0.295000,0.216000,2263
2019-04-05 05:00:00Z,0.185000,,,0.287000,0.382000,0.263000,2264
2019-04-05 06:00:00Z,0.229000,,,0.382000,0.528000,0.445000,2265
2019-04-05 07:00:00Z,0.237000,,,0.550000,0.649000,0.424000,2266
2019-04-05 08:00:00Z,0.288000,,,0.585000,0.583000,0.358000,2267
2019-04-05 09:00:00Z,0.294000,,,0.407000,0.421000,0.267000,2268
2019-04-05 10:00:00Z,0.184000,,,0.374000,0.300000,0.218000,2269
2019-04-05 11:00:00Z,0.165000,,,0.311000,0.282000,0.147000,2270
2019-04-05 12:00:00Z,0.165000,,,0.287000,0.264000,0.181000,2271
2019-04-05 13:00:00Z,0.150000,,,0.354000,0.235000,0.244000,2272
2019-04-05 14:00:00Z,0.164000,,,0.333000,0.292000,0.238000,2273
2019-04-05 15:00:00Z,0.144000,,,0.387000,0.291000,0.231000,2274
2019-04-05 16:00:00Z,0.160000,,,0.456000,0.330000,0.267000,2275
2019-04-05 17:00:00Z,0.185000,,,0.514000,0.338000,0.247000,2276
2019-04-05 18:00:00Z,0.206000,,,0.612000,0.273000,0.238000,2277
2019-04-05 19:00:00Z,0.213000,,,0.547000,0.306000,0.257000,2278
2019-04-05 20:00:00Z,0.253000,,,0.550000,0.372000,0.288000,2279
2019-04-05 21:00:00Z,0.247000,,,0.453000,0.334000,0.295000,2280
2019-04-05 22:00:00Z,0.248000,,,0.459000,0.377000,0.299000,2281
2019-04-05 23:00:00Z,0.249000,,,0.573000,0.387000,0.259000,2282
2019-04-06 00:00:00Z,0.236000,,,0.346000,0.350000,0.232000,2283
2019-04-06 01:00:00Z,0.220000,,,0.280000,0.337000,0.317000,2284
2019-04-06 02:00:00Z,0.230000,,,0.246000,0.298000,0.338000,2285
2019-04-06 03:00:00Z,0.208000,,,0.234000,0.281000,0.385000,2286
2019-04-06 04:00:00Z,0.255000,,,0.327000,0.261000,0.345000,2287
2019-04-06 05:00:00Z,0.263000,,,0.400000,0.296000,0.336000,2288
2019-04-06 06:00:00Z,0.271000,,,0.440000,0.347000,0.305000,2289
2019-04-06 07:00:00Z,0.266000,,,0.631000,0.388000,0.325000,2290
2019-04-06 08:00:00Z,0.278000,,,0.615000,0.342000,0.302000,2291
2019-04-06 09:00:00Z,0.245000,,,0.577000,0.328000,0.294000,2292
2019-04-06 10:00:00Z,0.243000,,,0.548000,0.285000,0.249000,2293
2019-04-06 11:00:00Z,0.228000,,,0.556000,0.317000,0.254000,2294
2019-04-06 12:00:00Z,0.230000,,,0.685000,0.302000,0.263000,2295
2019-04-06 13:00:00Z,0.221000,,,0.663000,0.298000,0.251000,2296
2019-04-06 14:00:00Z,0.209000,,,0.591000,0.271000,0.256000,2297
2019-04-06 15:00:00Z,0.207000,,,0.423000,0.271000,0.270000,2298
2019-04-06 16:00:00Z,0.224000,,,0.499000,0.271000,0.257000,2299
2019-04-06 17:00:00Z,0.233000,,,0.510000,0.308000,0.306000,2300
2019-04-06 18:00:00Z,0.248000,,,0.517000,0.281000,0.293000,2301
2019-04-06 19:00:00Z,0.293000,,,1.001000,0.309000,0.309000,2302
2019-04-06 20:00:00Z,0.313000,,,0.684000,0.321000,0.352000,2303
2019-04-06 21:00:00Z,0.318000,,,0.392000,0.325000,0.307000,2304
2019-04-06 22:00:00Z,0.294000,,,0.344000,0.393000,0.285000,2305
2019-04-06 23:00:00Z,0.311000,,,0.367000,0.445000,0.285000,2306
2019-04-07 00:00:00Z,0.293000,,,0.367000,0.478000,0.270000,2307
2019-04-07 01:00:00Z,0.249000,,,0.326000,0.376000,0.272000,2308
2019-04-07 02:00:00Z,0.257000,,,0.291000,0.269000,0.251000,2309
2019-04-07 03:00:00Z,0.226000,,,0.260000,0.364000,0.261000,2310
2019-04-07 04:00:00Z,0.244000,,,0.282000,0.357000,0.276000,2311
2019-04-07 05:00:00Z,0.230000,,,0.294000,0.376000,0.269000,2312
2019-04-07 06:00:00Z,0.220000,,,0.305000,0.346000,0.238000,2313
2019-04-07 07:00:00Z,0.214000,,,0.327000,0.366000,0.224000,2314
2019-04-07 08:00:00Z,0.226000,,,0.386000,0.441000,0.209000,2315
2019-04-07 09:00:00Z,0.227000,,,0.485000,0.514000,0.213000,2316
2019-04-07 10:00:00Z,0.229000,,,0.398000,0.463000,0.217000,2317
2019-04-07 11:00:00Z,0.245000,,,0.375000,0.510000,0.233000,2318
2019-04-07 12:00:00Z,0.228000,,,0.385000,0.472000,0.200000,2319
2019-04-07 13:00:00Z,0.225000,,,0.368000,0.474000,0.244000,2320
2019-04-07 14:00:00Z,0.209000,,,0.393000,0.438000,0.232000,2321
2019-04-07 15:00:00Z,0.217000,,,0.488000,0.468000,0.264000,2322
2019-04-07 16:00:00Z,0.240000,,,0.470000,0.795000,0.277000,2323
2019-04-07 17:00:00Z,0.244000,,,0.502000,0.487000,0.242000,2324
2019-04-07 18:00:00Z,0.252000,,,0.649000,0.602000,0.260000,2325
2019-04-07 19:00:00Z,0.299000,,,0.706000,0.572000,0.237000,2326
2019-04-07 20:00:00Z,0.317000,,,0.632000,0.776000,0.284000,2327
2019-04-07 21:00:00Z,0.303000,,,0.833000,0.704000,0.318000,2328
2019-04-07 22:00:00Z,0.315000,,,1.121000,0.572000,0.342000,2329
2019-04-07 23:00:00Z,0.309000,,,0.542000,0.832000,0.311000,2330
2019-04-08 00:00:00Z,0.293000,,,0.486000,0.410000,0.319000,2331
2019-04-08 01:00:00Z,0.243000,,,0.422000,0.381000,0.388000,2332
2019-04-08 02:00:00Z,0.276000,,,0.360000,0.435000,0.529000,2333
2019-04-08 03:00:00Z,0.269000,,,0.323000,0.528000,0.484000,2334
2019-04-08 04:00:00Z,0.235000,,,0.430000,0.589000,0.410000,2335
2019-04-08 05:00:00Z,0.298000,,,0.677000,0.668000,0.599000,2336
2019-04-08 06:00:00Z,0.386000,,,1.044000,0.788000,0.704000,2337
2019-04-08 07:00:00Z,0.382000,,,1.249000,1.416000,,2338
2019-04-08 08:00:00Z,0.437000,,,1.076000,1.163000,,2339
2019-04-08 09:00:00Z,0.483000,,,0.539000,0.799000,0.435000,2340
2019-04-08 10:00:00Z,0.467000,,,0.499000,0.528000,0.468000,2341
2019-04-08 11:00:00Z,0.297000,,,0.463000,0.552000,0.309000,2342
2019-04-08 12:00:00Z,0.216000,,,0.445000,0.530000,0.251000,2343
2019-04-08 13:00:00Z,0.177000,,,0.423000,0.486000,0.249000,2344
2019-04-08 14:00:00Z,0.168000,,,0.360000,0.445000,0.251000,2345
2019-04-08 15:00:00Z,0.148000,,,0.417000,0.474000,0.224000,2346
2019-04-08 16:00:00Z,0.149000,,,0.497000,0.528000,0.217000,2347
2019-04-08 17:00:00Z,0.182000,,,0.839000,0.537000,0.218000,2348
2019-04-08 18:00:00Z,0.203000,,,1.033000,0.523000,0.262000,2349
2019-04-08 19:00:00Z,0.262000,,,0.656000,0.428000,0.272000,2350
2019-04-08 20:00:00Z,0.298000,,,0.514000,0.481000,0.330000,2351
2019-04-08 21:00:00Z,0.353000,,,0.773000,0.507000,0.380000,2352
2019-04-08 22:00:00Z,0.285000,,,0.748000,0.441000,0.411000,2353
2019-04-08 23:00:00Z,0.240000,,,0.361000,0.359000,0.263000,2354
2019-04-09 00:00:00Z,0.211000,,,0.361000,0.264000,0.201000,2355
2019-04-09 01:00:00Z,0.219000,,,0.220000,0.211000,0.276000,2356
2019-04-09 02:00:00Z,0.228000,,,0.227000,0.262000,0.271000,2357
2019-04-09 03:00:00Z,0.236000,,,0.267000,0.380000,0.292000,2358
2019-04-09 04:00:00Z,0.256000,,,0.339000,0.435000,0.324000,2359
2019-04-09 05:00:00Z,0.264000,,,0.462000,0.442000,0.381000,2360
2019-04-09 06:00:00Z,0.264000,,,0.542000,0.563000,0.417000,2361
2019-04-09 07:00:00Z,0.310000,,,0.776000,0.682000,0.432000,2362
2019-04-09 08:00:00Z,0.290000,,,0.746000,0.652000,0.377000,2363
2019-04-09 09:00:00Z,0.256000,,,0.488000,,0.373000,2364
2019-04-09 10:00:00Z,0.274000,,,0.482000,,0.282000,2365
2019-04-09 11:00:00Z,0.248000,,,0.404000,,0.306000,2366
2019-04-09 12:00:00Z,0.222000,,,0.338000,0.445000,0.218000,2367
2019-04-09 13:00:00Z,0.211000,,,0.417000,0.433000,0.227000,2368
2019-04-09 14:00:00Z,0.212000,,,0.401000,0.438000,0.286000,2369
2019-04-09 15:00:00Z,0.222000,,,0.503000,0.461000,0.293000,2370
2019-04-09 16:00:00Z,0.234000,,,0.557000,0.442000,0.271000,2371
2019-04-09 17:00:00Z,0.258000,,,0.785000,0.560000,0.290000,2372
2019-04-09 18:00:00Z,0.286000,,,0.779000,0.500000,0.327000,2373
2019-04-09 19:00:00Z,0.334000,,,0.674000,0.528000,0.356000,2374
2019-04-09 20:00:00Z,0.335000,,,0.435000,0.509000,0.318000,2375
2019-04-09 21:00:00Z,0.327000,,,0.502000,0.484000,0.380000,2376
2019-04-09 22:00:00Z,0.341000,,,0.549000,0.460000,0.378000,2377
2019-04-09 23:00:00Z,0.323000,,,0.558000,0.436000,0.368000,2378
2019-04-10 00:00:00Z,0.308000,,,0.458000,0.367000,0.367000,2379
2019-04-10 01:00:00Z,0.274000,,,0.375000,0.274000,0.373000,2380
2019-04-10 02:00:00Z,0.232000,,,0.295000,0.273000,0.310000,2381
2019-04-10 03:00:00Z,0.228000,,,0.260000,0.340000,0.270000,2382
2019-04-10 04:00:00Z,0.240000,,,0.331000,0.403000,0.285000,2383
2019-04-10 05:00:00Z,0.259000,,,0.476000,0.457000,0.298000,2384
2019-04-10 06:00:00Z,0.300000,,,0.651000,0.529000,0.383000,2385
2019-04-10 07:00:00Z,0.355000,,,0.723000,0.566000,0.405000,2386
2019-04-10 08:00:00Z,0.353000,,,0.760000,0.601000,0.376000,2387
2019-04-10 09:00:00Z,0.337000,,,0.558000,0.552000,0.343000,2388
2019-04-10 10:00:00Z,0.302000,,,0.499000,0.476000,0.296000,2389
2019-04-10 11:00:00Z,0.286000,,,0.548000,0.451000,0.282000,2390
2019-04-10 12:00:00Z,0.263000,,,0.466000,0.473000,0.285000,2391
2019-04-10 13:00:00Z,0.268000,,,0.491000,0.453000,0.315000,2392
2019-04-10 14:00:00Z,0.264000,,,0.509000,0.453000,0.339000,2393
2019-04-10 15:00:00Z,0.288000,,,0.576000,0.439000,0.334000,2394
2019-04-10 16:00:00Z,0.298000,,,0.681000,0.601000,0.346000,2395
2019-04-10 17:00:00Z,0.342000,,,0.865000,0.643000,0.320000,2396
2019-04-10 18:00:00Z,0.338000,,,0.751000,0.509000,0.316000,2397
2019-04-10 19:00:00Z,0.274000,,,0.550000,0.378000,0.301000,2398
2019-04-10 20:00:00Z,0.227000,,,0.416000,0.336000,0.283000,2399
2019-04-10 21:00:00Z,0.220000,,,0.408000,0.310000,0.294000,2400
2019-04-10 22:00:00Z,0.221000,,,0.367000,0.330000,0.369000,2401
2019-04-10 23:00:00Z,0.206000,,,0.325000,0.283000,0.343000,2402
2019-04-11 00:00:00Z,0.185000,,,0.247000,0.268000,0.322000,2403
2019-04-11 01:00:00Z,0.164000,,,0.260000,0.148000,0.241000,2404
2019-04-11 02:00:00Z,0.154000,,,0.217000,0.157000,0.250000,2405
2019-04-11 03:00:00Z,0.149000,,,0.208000,0.181000,0.219000,2406
2019-04-11 04:00:00Z,0.147000,,,0.258000,0.224000,0.227000,2407
2019-04-11 05:00:00Z,0.159000,,,0.277000,0.271000,0.286000,2408
2019-04-11 06:00:00Z,0.170000,,,0.395000,0.334000,0.321000,2409
2019-04-11 07:00:00Z,0.203000,,,0.584000,0.410000,0.350000,2410
2019-04-11 08:00:00Z,0.213000,,,0.522000,0.384000,0.348000,2411
2019-04-11 09:00:00Z,0.213000,,,0.355000,0.325000,0.353000,2412
2019-04-11 10:00:00Z,0.209000,,,0.473000,0.300000,0.365000,2413
2019-04-11 11:00:00Z,0.185000,,,0.508000,0.308000,0.347000,2414
2019-04-11 12:00:00Z,0.164000,,,0.413000,0.253000,0.339000,2415
2019-04-11 13:00:00Z,0.158000,,,0.420000,0.271000,0.276000,2416
2019-04-11 14:00:00Z,0.152000,,,0.359000,0.251000,0.281000,2417
2019-04-11 15:00:00Z,0.156000,,,0.388000,0.263000,0.300000,2418
2019-04-11 16:00:00Z,0.156000,,,0.400000,0.282000,0.320000,2419
2019-04-11 17:00:00Z,0.161000,,,0.537000,0.346000,0.315000,2420
2019-04-11 18:00:00Z,0.200000,,,0.547000,0.304000,0.312000,2421
2019-04-11 19:00:00Z,0.200000,,,0.506000,0.269000,0.357000,2422
2019-04-11 20:00:00Z,0.190000,,,0.482000,0.315000,0.364000,2423
2019-04-11 21:00:00Z,0.214000,,,0.452000,0.351000,0.366000,2424
2019-04-11 22:00:00Z,0.229000,,,0.403000,0.288000,0.402000,2425
2019-04-11 23:00:00Z,0.179000,,,0.282000,0.223000,0.358000,2426
2019-04-12 00:00:00Z,0.159000,,,0.271000,0.167000,0.335000,2427
2019-04-12 01:00:00Z,0.145000,,,0.220000,0.212000,0.253000,2428
2019-04-12 02:00:00Z,0.149000,,,0.232000,0.217000,0.270000,2429
2019-04-12 03:00:00Z,0.159000,,,0.227000,0.230000,0.272000,2430
2019-04-12 04:00:00Z,0.167000,,,0.330000,0.291000,0.273000,2431
2019-04-12 05:00:00Z,0.180000,,,0.499000,0.376000,0.267000,2432
2019-04-12 06:00:00Z,0.204000,,,0.957000,0.493000,0.291000,2433
2019-04-12 07:00:00Z,0.221000,,,1.321000,0.497000,0.307000,2434
2019-04-12 08:00:00Z,0.229000,,,0.845000,0.458000,0.338000,2435
2019-04-12 09:00:00Z,0.189000,,,0.523000,0.333000,0.334000,2436
2019-04-12 10:00:00Z,0.145000,,,0.427000,0.297000,0.306000,2437
2019-04-12 11:00:00Z,0.155000,,,0.444000,0.355000,0.319000,2438
2019-04-12 12:00:00Z,0.160000,,,0.427000,0.351000,0.338000,2439
2019-04-12 13:00:00Z,0.155000,,,0.371000,0.330000,0.256000,2440
2019-04-12 14:00:00Z,0.161000,,,0.437000,0.348000,0.256000,2441
2019-04-12 15:00:00Z,0.157000,,,0.481000,0.378000,0.252000,2442
2019-04-12 16:00:00Z,0.160000,,,0.709000,0.368000,0.256000,2443
2019-04-12 17:00:00Z,0.159000,,,0.484000,0.380000,0.216000,2444
2019-04-12 18:00:00Z,0.175000,,,0.586000,0.412000,0.186000,2445
2019-04-12 19:00:00Z,0.170000,,,0.556000,0.394000,0.261000,2446
2019-04-12 20:00:00Z,0.175000,,,0.456000,0.423000,0.303000,2447
2019-04-12 21:00:00Z,0.182000,,,0.480000,0.380000,0.328000,2448
2019-04-12 22:00:00Z,0.174000,,,0.462000,0.330000,0.356000,2449
2019-04-12 23:00:00Z,0.170000,,,0.428000,0.319000,0.370000,2450
2019-04-13 00:00:00Z,0.161000,,,0.327000,0.318000,0.359000,2451
2019-04-13 01:00:00Z,0.182000,,,0.290000,0.255000,0.333000,2452
2019-04-13 02:00:00Z,0.182000,,,0.271000,0.248000,0.311000,2453
2019-04-13 03:00:00Z,0.187000,,,0.261000,0.247000,0.351000,2454
2019-04-13 04:00:00Z,0.193000,,,0.273000,0.270000,0.335000,2455
2019-04-13 05:00:00Z,0.194000,,,0.303000,0.288000,0.343000,2456
2019-04-13 06:00:00Z,0.212000,,,0.383000,0.317000,0.352000,2457
2019-04-13 07:00:00Z,0.222000,,,0.423000,0.310000,0.366000,2458
2019-04-13 08:00:00Z,0.213000,,,0.529000,0.357000,0.362000,2459
2019-04-13 09:00:00Z,0.202000,,,0.539000,0.322000,0.363000,2460
2019-04-13 10:00:00Z,0.183000,,,0.467000,0.332000,0.311000,2461
2019-04-13 11:00:00Z,0.169000,,,0.470000,0.275000,0.316000,2462
2019-04-13 12:00:00Z,0.152000,,,0.396000,0.251000,0.317000,2463
2019-04-13 13:00:00Z,0.149000,,,0.398000,0.266000,0.223000,2464
2019-04-13 14:00:00Z,0.146000,,,0.352000,0.296000,0.224000,2465
2019-04-13 15:00:00Z,0.148000,,,0.391000,0.259000,0.227000,2466
2019-04-13 16:00:00Z,0.143000,,,0.424000,0.266000,0.237000,2467
2019-04-13 17:00:00Z,0.150000,,,0.419000,0.296000,0.240000,2468
2019-04-13 18:00:00Z,0.156000,,,0.400000,0.305000,0.253000,2469
2019-04-13 19:00:00Z,0.181000,,,0.546000,0.295000,0.255000,2470
2019-04-13 20:00:00Z,0.188000,,,0.398000,0.335000,0.291000,2471
2019-04-13 21:00:00Z,0.195000,,,0.392000,0.347000,0.336000,2472
2019-04-13 22:00:00Z,0.222000,,,0.449000,0.354000,0.358000,2473
2019-04-13 23:00:00Z,0.209000,,,0.427000,0.285000,0.393000,2474
2019-04-14 00:00:00Z,0.187000,,,0.346000,0.279000,0.354000,2475
2019-04-14 01:00:00Z,0.170000,,,0.303000,,0.290000,2476
2019-04-14 02:00:00Z,0.168000,,,0.328000,0.241000,0.272000,2477
2019-04-14 03:00:00Z,0.178000,,,0.282000,0.231000,0.284000,2478
2019-04-14 04:00:00Z,0.191000,,,0.229000,0.254000,0.271000,2479
2019-04-14 05:00:00Z,0.188000,,,0.244000,0.294000,0.292000,2480
2019-04-14 06:00:00Z,0.204000,,,0.287000,0.283000,0.301000,2481
2019-04-14 07:00:00Z,0.205000,,,0.320000,0.280000,0.320000,2482
2019-04-14 08:00:00Z,0.223000,,,0.408000,0.297000,0.272000,2483
2019-04-14 09:00:00Z,0.225000,,,0.471000,0.296000,0.301000,2484
2019-04-14 10:00:00Z,0.191000,,,0.513000,0.264000,0.242000,2485
2019-04-14 11:00:00Z,0.167000,,,0.444000,0.282000,0.207000,2486
2019-04-14 12:00:00Z,0.188000,,,0.412000,0.292000,0.224000,2487
2019-04-14 13:00:00Z,0.178000,,,0.489000,0.281000,0.212000,2488
2019-04-14 14:00:00Z,0.177000,,,0.498000,0.251000,0.222000,2489
2019-04-14 15:00:00Z,0.168000,,,0.476000,0.290000,0.242000,2490
2019-04-14 16:00:00Z,0.173000,,,0.450000,0.272000,0.252000,2491
2019-04-14 17:00:00Z,0.171000,,,0.483000,0.270000,0.256000,2492
2019-04-14 18:00:00Z,0.182000,,,0.553000,0.289000,0.290000,2493
2019-04-14 19:00:00Z,0.209000,,,0.502000,0.357000,0.315000,2494
2019-04-14 20:00:00Z,0.228000,,,0.453000,0.381000,0.321000,2495
2019-04-14 21:00:00Z,0.236000,,,0.462000,0.411000,0.334000,2496
2019-04-14 22:00:00Z,0.241000,,,0.459000,0.430000,0.384000,2497
2019-04-14 23:00:00Z,0.249000,,,0.450000,0.384000,0.363000,2498
2019-04-15 00:00:00Z,0.240000,,,0.409000,0.323000,0.355000,2499
2019-04-15 01:00:00Z,0.224000,,,0.354000,0.286000,0.372000,2500
2019-04-15 02:00:00Z,0.218000,,,0.334000,0.284000,0.344000,2501
2019-04-15 03:00:00Z,0.219000,,,0.380000,0.260000,0.362000,2502
2019-04-15 04:00:00Z,0.249000,,,0.433000,0.326000,0.393000,2503
2019-04-15 05:00:00Z,0.255000,,,0.400000,0.416000,0.437000,2504
2019-04-15 06:00:00Z,0.260000,,,0.714000,0.521000,0.484000,2505
2019-04-15 07:00:00Z,0.284000,,,0.941000,0.627000,0.522000,2506
2019-04-15 08:00:00Z,0.332000,,,0.811000,0.588000,0.443000,2507
2019-04-15 09:00:00Z,0.275000,,,0.511000,0.386000,0.356000,2508
2019-04-15 10:00:00Z,0.211000,,,0.404000,0.307000,0.321000,2509
2019-04-15 11:00:00Z,0.189000,,,0.459000,0.277000,0.286000,2510
2019-04-15 12:00:00Z,0.180000,,,0.509000,0.296000,0.260000,2511
2019-04-15 13:00:00Z,0.192000,,,0.501000,0.291000,,2512
2019-04-15 14:00:00Z,0.187000,,,0.452000,0.262000,,2513
2019-04-15 15:00:00Z,0.189000,,,0.489000,0.261000,,2514
2019-04-15 16:00:00Z,0.211000,,,0.615000,0.343000,,2515
2019-04-15 17:00:00Z,0.218000,,,0.782000,0.348000,,2516
2019-04-15 18:00:00Z,0.237000,,,0.828000,0.348000,,2517
2019-04-15 19:00:00Z,0.292000,,,0.654000,0.411000,,2518
2019-04-15 20:00:00Z,0.307000,,,0.627000,0.480000,,2519
2019-04-15 21:00:00Z,0.277000,,,0.709000,0.459000,,2520
2019-04-15 22:00:00Z,0.275000,,,0.531000,0.391000,,2521
2019-04-15 23:00:00Z,0.270000,,,0.397000,0.307000,,2522
2019-04-16 00:00:00Z,0.251000,,,0.393000,0.314000,,2523
2019-04-16 01:00:00Z,0.262000,,,0.378000,0.341000,0.467000,2524
2019-04-16 02:00:00Z,0.237000,,,0.341000,0.333000,0.414000,2525
2019-04-16 03:00:00Z,0.276000,,,0.362000,0.365000,0.435000,2526
2019-04-16 04:00:00Z,0.335000,,,0.443000,0.492000,0.484000,2527
2019-04-16 05:00:00Z,0.346000,,,0.469000,0.677000,0.383000,2528
2019-04-16 06:00:00Z,0.305000,,,0.678000,0.842000,0.360000,2529
2019-04-16 07:00:00Z,0.333000,,,0.856000,1.104000,0.332000,2530
2019-04-16 08:00:00Z,0.335000,,,0.983000,1.040000,0.384000,2531
2019-04-16 09:00:00Z,0.318000,,,0.699000,0.811000,0.326000,2532
2019-04-16 10:00:00Z,0.306000,,,0.568000,0.806000,0.236000,2533
2019-04-16 11:00:00Z,0.310000,,,0.590000,0.653000,0.204000,2534
2019-04-16 12:00:00Z,0.311000,,,0.568000,0.761000,0.212000,2535
2019-04-16 13:00:00Z,0.290000,,,0.583000,0.671000,0.333000,2536
2019-04-16 14:00:00Z,0.297000,,,0.672000,0.680000,0.322000,2537
2019-04-16 15:00:00Z,0.316000,,,0.704000,0.842000,0.318000,2538
2019-04-16 16:00:00Z,0.324000,,,0.893000,1.041000,0.305000,2539
2019-04-16 17:00:00Z,0.311000,,,1.267000,1.050000,0.263000,2540
2019-04-16 18:00:00Z,0.340000,,,1.032000,0.823000,0.261000,2541
2019-04-16 19:00:00Z,0.325000,,,0.751000,0.817000,0.211000,2542
2019-04-16 20:00:00Z,0.339000,,,0.623000,0.659000,0.231000,2543
2019-04-16 21:00:00Z,0.311000,,,0.672000,0.516000,0.222000,2544
2019-04-16 22:00:00Z,0.324000,,,0.602000,0.604000,0.211000,2545
2019-04-16 23:00:00Z,0.314000,,,0.526000,0.574000,0.218000,2546
2019-04-17 00:00:00Z,0.288000,,,0.429000,0.402000,0.191000,2547
2019-04-17 01:00:00Z,0.249000,,,0.343000,0.395000,0.331000,2548
2019-04-17 02:00:00Z,0.256000,,,0.358000,0.455000,0.398000,2549
2019-04-17 03:00:00Z,0.265000,,,0.343000,0.500000,0.435000,2550
2019-04-17 04:00:00Z,0.262000,,,0.414000,0.589000,0.422000,2551
2019-04-17 05:00:00Z,0.452000,,,0.630000,0.679000,0.603000,2552
2019-04-17 06:00:00Z,0.596000,,,1.283000,1.087000,0.842000,2553
2019-04-17 07:00:00Z,0.656000,,,1.217000,1.179000,0.858000,2554
2019-04-17 08:00:00Z,0.536000,,,0.680000,1.100000,0.669000,2555
2019-04-17 09:00:00Z,0.413000,,,0.677000,0.632000,0.388000,2556
2019-04-17 10:00:00Z,0.335000,,,0.441000,0.568000,0.307000,2557
2019-04-17 11:00:00Z,0.239000,,,0.417000,0.557000,0.238000,2558
2019-04-17 12:00:00Z,0.235000,,,0.464000,0.475000,0.182000,2559
2019-04-17 13:00:00Z,0.207000,,,0.422000,0.395000,0.340000,2560
2019-04-17 14:00:00Z,0.183000,,,0.369000,0.347000,0.287000,2561
2019-04-17 15:00:00Z,0.167000,,,0.530000,0.341000,0.259000,2562
2019-04-17 16:00:00Z,0.180000,,,0.700000,0.365000,0.279000,2563
2019-04-17 17:00:00Z,0.179000,,,0.907000,0.396000,0.270000,2564
2019-04-17 18:00:00Z,0.200000,,,0.872000,0.363000,0.288000,2565
2019-04-17 19:00:00Z,0.213000,,,0.650000,0.361000,0.327000,2566
2019-04-17 20:00:00Z,0.242000,,,0.560000,0.427000,0.357000,2567
2019-04-17 21:00:00Z,0.229000,,,0.673000,0.503000,0.373000,2568
2019-04-17 22:00:00Z,0.230000,,,0.738000,0.415000,0.337000,2569
2019-04-17 23:00:00Z,0.223000,,,0.471000,0.349000,0.329000,2570
2019-04-18 00:00:00Z,0.208000,,,0.374000,0.353000,0.339000,2571
2019-04-18 01:00:00Z,0.171000,,,0.362000,0.279000,0.352000,2572
2019-04-18 02:00:00Z,0.169000,,,0.333000,0.276000,0.298000,2573
2019-04-18 03:00:00Z,0.181000,,,0.386000,0.285000,0.297000,2574
2019-04-18 04:00:00Z,0.248000,,,0.406000,0.353000,0.326000,2575
2019-04-18 05:00:00Z,0.221000,,,0.452000,0.427000,0.367000,2576
2019-04-18 06:00:00Z,0.266000,,,0.654000,0.600000,0.384000,2577
2019-04-18 07:00:00Z,0.302000,,,0.970000,0.727000,0.327000,2578
2019-04-18 08:00:00Z,0.272000,,,0.848000,0.567000,0.334000,2579
2019-04-18 09:00:00Z,0.266000,,,0.655000,0.455000,0.445000,2580
2019-04-18 10:00:00Z,0.260000,,,0.659000,0.434000,0.383000,2581
2019-04-18 11:00:00Z,0.236000,,,0.576000,0.421000,0.218000,2582
2019-04-18 12:00:00Z,0.197000,,,0.510000,0.375000,0.264000,2583
2019-04-18 13:00:00Z,0.192000,,,0.393000,0.312000,0.314000,2584
2019-04-18 14:00:00Z,0.200000,,,0.443000,0.338000,0.270000,2585
2019-04-18 15:00:00Z,0.195000,,,0.550000,0.339000,0.274000,2586
2019-04-18 16:00:00Z,0.209000,,,0.874000,0.378000,0.276000,2587
2019-04-18 17:00:00Z,0.220000,,,1.101000,0.406000,0.269000,2588
2019-04-18 18:00:00Z,0.234000,,,0.858000,0.473000,0.275000,2589
2019-04-18 19:00:00Z,0.258000,,,0.682000,0.411000,0.291000,2590
2019-04-18 20:00:00Z,0.311000,,,0.611000,0.462000,0.312000,2591
2019-04-18 21:00:00Z,0.300000,,,0.653000,0.441000,0.345000,2592
2019-04-18 22:00:00Z,0.252000,,,0.682000,0.392000,0.311000,2593
2019-04-18 23:00:00Z,0.248000,,,0.777000,0.416000,0.333000,2594
2019-04-19 00:00:00Z,0.233000,,,0.600000,0.323000,0.310000,2595
2019-04-19 01:00:00Z,0.235000,,,0.414000,0.285000,0.528000,2596
2019-04-19 02:00:00Z,0.227000,,,0.300000,0.276000,0.513000,2597
2019-04-19 03:00:00Z,0.238000,,,0.340000,0.287000,0.560000,2598
2019-04-19 04:00:00Z,0.250000,,,0.401000,0.407000,0.445000,2599
2019-04-19 05:00:00Z,0.267000,,,0.602000,0.439000,0.447000,2600
2019-04-19 06:00:00Z,0.285000,,,0.580000,0.579000,0.488000,2601
2019-04-19 07:00:00Z,0.328000,,,0.925000,0.718000,0.504000,2602
2019-04-19 08:00:00Z,0.355000,,,0.871000,0.592000,0.497000,2603
2019-04-19 09:00:00Z,0.320000,,,0.638000,0.534000,0.419000,2604
